hora,viagens
5,24.0
6,46.0
7,99.0
8,73.0
9,61.0
10,54.0
11,59.0
12,78.0
13,56.0
14,67.0
15,64.0
16,131.0
17,227.0
18,196.0
19,153.0
20,124.0
21,72.0
22,18.0
23,7.0
