hora,viagens
5,12.0
6,30.0
7,53.0
8,37.0
9,33.0
10,37.0
11,34.0
12,50.0
13,53.0
14,41.0
15,39.0
16,80.0
17,132.0
18,111.0
19,84.0
20,98.0
21,54.0
22,19.0
23,2.0
