hora,viagens
5,6.0
6,36.0
7,73.0
8,76.0
9,73.0
10,60.0
11,75.0
12,42.0
13,17.0
14,18.0
15,52.0
16,77.0
17,88.0
18,83.0
19,50.0
20,32.0
21,18.0
22,6.0
23,6.0
