hora,viagens
5,13.0
6,33.0
7,58.0
8,32.0
9,58.0
10,44.0
11,76.0
12,91.0
13,61.0
14,84.0
15,93.0
16,155.0
17,218.0
18,177.0
19,128.0
20,102.0
21,89.0
22,20.0
23,9.0
