hora,viagens
5,20.0
6,43.0
7,102.0
8,61.0
9,77.0
10,67.0
11,107.0
12,78.0
13,96.0
14,95.0
15,108.0
16,190.0
17,268.0
18,239.0
19,187.0
20,125.0
21,105.0
22,53.0
23,24.0
