hora,viagens
5,31.0
6,85.0
7,141.0
8,94.0
9,82.0
10,95.0
11,99.0
12,101.0
13,84.0
14,98.0
15,109.0
16,156.0
17,283.0
18,289.0
19,228.0
20,158.0
21,105.0
22,43.0
23,19.0
