hora,viagens
5,18.0
6,20.0
7,33.0
8,65.0
9,56.0
10,49.0
11,74.0
12,70.0
13,70.0
14,80.0
15,75.0
16,131.0
17,192.0
18,170.0
19,102.0
20,81.0
21,67.0
22,17.0
23,7.0
