hora,viagens
5,17.0
6,33.0
7,74.0
8,62.0
9,47.0
10,60.0
11,58.0
12,68.0
13,98.0
14,93.0
15,120.0
16,178.0
17,255.0
18,261.0
19,176.0
20,167.0
21,118.0
22,49.0
23,15.0
