hora,viagens
5,9.0
6,9.0
7,9.0
8,19.0
9,59.0
10,76.0
11,77.0
12,55.0
13,56.0
14,61.0
15,57.0
16,107.0
17,121.0
18,98.0
19,75.0
20,64.0
21,57.0
22,37.0
23,19.0
