hora,viagens
5,18.0
6,25.0
7,57.0
8,65.0
9,64.0
10,53.0
11,77.0
12,86.0
13,92.0
14,77.0
15,84.0
16,152.0
17,194.0
18,186.0
19,168.0
20,105.0
21,92.0
22,42.0
23,24.0
