hora,viagens
5,10.0
6,22.0
7,36.0
8,28.0
9,33.0
10,36.0
11,56.0
12,37.0
13,49.0
14,52.0
15,55.0
16,97.0
17,99.0
18,144.0
19,66.0
20,49.0
21,25.0
22,23.0
23,4.0
