hora,viagens
5,25.0
6,85.0
7,181.0
8,130.0
9,114.0
10,106.0
11,102.0
12,97.0
13,96.0
14,115.0
15,117.0
16,193.0
17,256.0
18,273.0
19,236.0
20,161.0
21,93.0
22,51.0
23,15.0
