hora,viagens
5,26.0
6,108.0
7,150.0
8,87.0
9,96.0
10,92.0
11,101.0
12,118.0
13,91.0
14,95.0
15,131.0
16,202.0
17,314.0
18,287.0
19,240.0
20,180.0
21,113.0
22,50.0
23,9.0
