hora,viagens
5,20.0
6,49.0
7,93.0
8,90.0
9,100.0
10,90.0
11,103.0
12,86.0
13,68.0
14,81.0
15,86.0
16,137.0
17,156.0
18,126.0
19,105.0
20,79.0
21,60.0
22,50.0
23,28.0
