hora,viagens
5,16.0
6,36.0
7,80.0
8,83.0
9,96.0
10,70.0
11,54.0
12,39.0
13,41.0
14,31.0
15,58.0
16,97.0
17,86.0
18,76.0
19,57.0
20,50.0
21,44.0
22,22.0
23,23.0
