hora,viagens
5,0.0
6,1.0
7,3.0
8,11.0
9,7.0
10,10.0
11,32.0
12,61.0
13,57.0
14,44.0
15,83.0
16,114.0
17,97.0
18,83.0
19,66.0
20,61.0
21,46.0
22,30.0
23,22.0
