hora,viagens
5,24.0
6,59.0
7,112.0
8,78.0
9,71.0
10,68.0
11,96.0
12,68.0
13,62.0
14,72.0
15,93.0
16,138.0
17,214.0
18,217.0
19,185.0
20,111.0
21,79.0
22,23.0
23,7.0
