hora,viagens
5,29.0
6,71.0
7,95.0
8,74.0
9,81.0
10,67.0
11,87.0
12,86.0
13,76.0
14,78.0
15,65.0
16,126.0
17,200.0
18,185.0
19,123.0
20,82.0
21,65.0
22,22.0
23,3.0
