hora,viagens
5,16.0
6,22.0
7,38.0
8,28.0
9,30.0
10,36.0
11,24.0
12,28.0
13,36.0
14,33.0
15,43.0
16,64.0
17,91.0
18,85.0
19,46.0
20,37.0
21,22.0
22,13.0
23,10.0
