hora,viagens
5,2.0
6,24.0
7,84.0
8,90.0
9,80.0
10,92.0
11,76.0
12,34.0
13,13.0
14,25.0
15,18.0
16,80.0
17,107.0
18,94.0
19,53.0
20,39.0
21,19.0
22,3.0
23,2.0
