hora,viagens
5,12.0
6,50.0
7,71.0
8,52.0
9,54.0
10,46.0
11,63.0
12,55.0
13,58.0
14,60.0
15,76.0
16,107.0
17,145.0
18,137.0
19,92.0
20,74.0
21,67.0
22,39.0
23,14.0
