hora,viagens
5,10.0
6,34.0
7,58.0
8,79.0
9,62.0
10,75.0
11,75.0
12,99.0
13,74.0
14,71.0
15,103.0
16,190.0
17,197.0
18,172.0
19,141.0
20,147.0
21,85.0
22,33.0
23,17.0
