hora,viagens
5,15.0
6,33.0
7,36.0
8,21.0
9,9.0
10,12.0
11,15.0
12,26.0
13,26.0
14,19.0
15,18.0
16,42.0
17,50.0
18,69.0
19,62.0
20,60.0
21,28.0
22,17.0
23,5.0
