hora,viagens
5,7.0
6,13.0
7,27.0
8,49.0
9,72.0
10,45.0
11,60.0
12,40.0
13,34.0
14,48.0
15,49.0
16,79.0
17,89.0
18,61.0
19,39.0
20,50.0
21,36.0
22,20.0
23,12.0
