hora,viagens
5,22.0
6,59.0
7,96.0
8,89.0
9,76.0
10,47.0
11,40.0
12,38.0
13,70.0
14,82.0
15,121.0
16,158.0
17,276.0
18,209.0
19,92.0
20,77.0
21,58.0
22,33.0
23,14.0
