hora,viagens
5,21.0
6,61.0
7,132.0
8,88.0
9,57.0
10,67.0
11,76.0
12,84.0
13,93.0
14,77.0
15,114.0
16,135.0
17,227.0
18,180.0
19,128.0
20,96.0
21,57.0
22,34.0
23,21.0
