hora,viagens
5,37.0
6,62.0
7,124.0
8,75.0
9,57.0
10,68.0
11,93.0
12,86.0
13,69.0
14,61.0
15,93.0
16,123.0
17,170.0
18,212.0
19,132.0
20,94.0
21,67.0
22,25.0
23,9.0
