hora,viagens
5,37.0
6,58.0
7,84.0
8,110.0
9,119.0
10,105.0
11,68.0
12,56.0
13,50.0
14,37.0
15,91.0
16,120.0
17,159.0
18,152.0
19,105.0
20,81.0
21,48.0
22,36.0
23,11.0
