hora,viagens
5,25.0
6,57.0
7,112.0
8,61.0
9,46.0
10,62.0
11,64.0
12,71.0
13,70.0
14,91.0
15,98.0
16,126.0
17,183.0
18,197.0
19,128.0
20,109.0
21,70.0
22,31.0
23,16.0
