hora,viagens
5,13.0
6,26.0
7,72.0
8,77.0
9,81.0
10,76.0
11,74.0
12,55.0
13,55.0
14,41.0
15,54.0
16,109.0
17,75.0
18,30.0
19,24.0
20,14.0
21,23.0
22,15.0
23,6.0
