hora,viagens
5,27.0
6,68.0
7,131.0
8,83.0
9,55.0
10,51.0
11,64.0
12,90.0
13,70.0
14,59.0
15,96.0
16,128.0
17,195.0
18,178.0
19,116.0
20,63.0
21,50.0
22,31.0
23,7.0
