hora,viagens
5,27.0
6,85.0
7,170.0
8,92.0
9,82.0
10,84.0
11,139.0
12,127.0
13,125.0
14,93.0
15,126.0
16,209.0
17,388.0
18,313.0
19,190.0
20,160.0
21,106.0
22,56.0
23,18.0
