hora,viagens
5,20.0
6,62.0
7,105.0
8,81.0
9,58.0
10,55.0
11,86.0
12,72.0
13,81.0
14,73.0
15,86.0
16,139.0
17,212.0
18,206.0
19,147.0
20,93.0
21,85.0
22,28.0
23,10.0
