hora,viagens
5,20.0
6,57.0
7,114.0
8,81.0
9,59.0
10,50.0
11,82.0
12,83.0
13,74.0
14,68.0
15,80.0
16,141.0
17,189.0
18,192.0
19,140.0
20,112.0
21,90.0
22,36.0
23,7.0
