hora,viagens
5,15.0
6,79.0
7,132.0
8,169.0
9,172.0
10,113.0
11,60.0
12,39.0
13,28.0
14,42.0
15,77.0
16,123.0
17,165.0
18,102.0
19,69.0
20,57.0
21,37.0
22,18.0
23,9.0
