hora,viagens
5,8.0
6,41.0
7,52.0
8,40.0
9,23.0
10,18.0
11,18.0
12,29.0
13,21.0
14,19.0
15,26.0
16,63.0
17,85.0
18,119.0
19,105.0
20,89.0
21,67.0
22,17.0
23,8.0
