hora,viagens
5,19.0
6,62.0
7,134.0
8,136.0
9,142.0
10,131.0
11,97.0
12,63.0
13,49.0
14,48.0
15,75.0
16,120.0
17,147.0
18,121.0
19,77.0
20,77.0
21,28.0
22,14.0
23,4.0
