hora,viagens
5,13.0
6,52.0
7,87.0
8,64.0
9,52.0
10,47.0
11,63.0
12,79.0
13,69.0
14,57.0
15,84.0
16,118.0
17,193.0
18,172.0
19,130.0
20,105.0
21,59.0
22,29.0
23,11.0
