hora,viagens
5,9.0
6,22.0
7,33.0
8,34.0
9,25.0
10,45.0
11,38.0
12,37.0
13,44.0
14,48.0
15,40.0
16,81.0
17,80.0
18,102.0
19,61.0
20,43.0
21,32.0
22,16.0
23,8.0
