hora,viagens
5,24.0
6,65.0
7,107.0
8,64.0
9,59.0
10,52.0
11,70.0
12,63.0
13,84.0
14,59.0
15,82.0
16,121.0
17,215.0
18,173.0
19,116.0
20,67.0
21,62.0
22,26.0
23,11.0
