hora,viagens
5,6.0
6,14.0
7,21.0
8,23.0
9,20.0
10,29.0
11,22.0
12,15.0
13,15.0
14,24.0
15,17.0
16,54.0
17,92.0
18,95.0
19,87.0
20,71.0
21,37.0
22,13.0
23,5.0
