hora,viagens
5,33.0
6,90.0
7,150.0
8,81.0
9,92.0
10,82.0
11,100.0
12,111.0
13,88.0
14,110.0
15,112.0
16,194.0
17,316.0
18,297.0
19,220.0
20,159.0
21,106.0
22,32.0
23,10.0
