hora,viagens
5,31.0
6,71.0
7,138.0
8,80.0
9,64.0
10,78.0
11,108.0
12,113.0
13,96.0
14,89.0
15,105.0
16,184.0
17,256.0
18,219.0
19,160.0
20,124.0
21,79.0
22,45.0
23,9.0
