hora,viagens
5,14.0
6,36.0
7,66.0
8,56.0
9,39.0
10,49.0
11,66.0
12,80.0
13,53.0
14,65.0
15,77.0
16,133.0
17,177.0
18,148.0
19,108.0
20,98.0
21,64.0
22,28.0
23,19.0
