hora,viagens
5,18.0
6,46.0
7,51.0
8,34.0
9,28.0
10,30.0
11,45.0
12,65.0
13,52.0
14,50.0
15,83.0
16,84.0
17,173.0
18,158.0
19,97.0
20,79.0
21,49.0
22,23.0
23,5.0
