Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;2;19.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;9.0;0.0;3.2;888.0;888.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;3;162.2;5.0;4.6;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;14.2;0.0;0.0;0.0;42.0;12.6;13.0;0.0;13.5;13.7
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;4;102.1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.3;0.0;0.0;9.3;0.0;0.0;0.0;26.8;0.0;0.0;0.0;2.7;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;5;91.0;2.2;0.0;0.0;0.0;0.0;20.0;11.8;0.0;0.0;0.0;27.0;3.6;0.5;0.0;0.0;16.0;0.0;6.5;2.1;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;6;38.2;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;11;15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1979;12;36.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;17.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;1;125.5;0.0;0.0;0.0;0.0;15.0;0.0;2.0;0.0;0.0;0.0;4.0;5.0;37.6;14.0;0.0;30.7;0.0;16.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;2;256.3;0.0;0.0;0.0;0.0;0.0;6.4;0.0;15.0;0.0;3.5;10.5;15.2;0.0;0.0;7.0;6.0;3.2;5.5;0.0;15.5;20.0;0.0;37.0;14.3;0.0;54.5;29.0;4.5;9.2;888.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;3;256.3;56.0;0.0;3.2;0.0;85.0;0.0;0.0;25.0;13.0;2.0;0.0;0.0;0.0;28.0;44.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;4;28.1;0.0;0.0;0.0;0.0;0.0;0.0;1.1;2.0;0.0;5.5;0.0;0.0;2.5;0.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;5;11.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;6;19.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1980;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;1;48.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;40.5;0.0;1.8;5.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;2;27.7;0.0;0.0;0.0;0.0;0.0;0.5;25.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;3;412.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;34.0;32.0;2.3;44.0;28.0;9.5;1.0;28.5;42.0;0.0;40.2;36.3;5.0;15.0;5.2;5.0;18.3;0.0;52.2
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;4;30.2;1.5;2.4;19.0;3.5;0.0;3.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;5;17.0;8.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1981;12;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;3.0;18.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1982;1;70.4;0.0;0.0;0.0;0.0;0.0;0.0;2.0;34.4;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;6.5;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1982;2;138.5;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;50.5;25.0;0.0;0.0;0.0;0.0;0.0;0.0;26.6;15.0;888.0;888.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1982;3;189.6;14.0;0.0;26.2;27.0;13.0;0.0;3.6;10.0;5.0;4.2;0.0;0.0;1.5;0.0;18.0;21.0;0.0;3.2;3.6;0.0;8.0;2.5;3.0;1.5;2.6;6.2;0.0;2.5;10.5;2.5;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1982;4;188.5;0.0;31.0;14.4;0.0;0.0;5.2;23.0;0.0;0.0;0.0;0.0;0.0;4.0;14.0;13.5;0.0;2.0;8.0;0.0;0.0;0.4;7.8;8.8;11.2;37.8;5.8;0.0;1.6;0.0;0.0;888.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1982;5;52.9;0.0;1.0;0.0;0.0;0.2;0.0;0.0;9.6;3.6;0.0;11.2;5.3;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hidrolândia;HIDROLANDIA;-4.4004444444444;-40.416666666667;1982;6;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
