Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2000;12;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;1;178.2;0.0;0.0;0.0;119.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.4;0.0;18.2;0.0;8.4;0.0;0.0;0.0;0.0;0.0;7.2
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;2;83.5;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;888.0;888.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;3;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;17.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;22.0;25.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;4;230.0;0.0;23.0;4.0;0.0;53.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;10.0;0.0;75.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;6.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;6;33.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2001;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;1;127.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;9.0;0.0;0.0;0.0;3.8;6.2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;2;14.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;3.2;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;3;34.1;0.1;0.0;5.0;0.0;1.0;0.8;0.9;2.2;0.9;0.5;0.3;1.4;0.2;0.8;0.3;1.5;1.2;1.7;1.9;1.1;1.8;2.5;0.6;0.1;2.1;0.2;0.3;0.9;0.8;0.8;2.2
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;4;11.9;0.0;0.7;0.0;0.1;0.0;0.0;1.3;0.0;0.9;0.0;0.0;2.3;0.2;0.0;0.8;0.0;0.4;1.6;0.0;0.5;0.0;0.2;0.0;0.9;0.2;0.3;0.8;0.4;0.0;0.3;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;5;3.0;1.1;0.0;0.0;1.8;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2002;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;1;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;0.0;1.4;1.0;8.2;2.3;1.3;9.1;1.1;3.0;1.1;1.4
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;2;99.0;1.3;2.4;8.1;2.4;1.3;2.1;7.3;5.1;2.0;5.4;1.3;2.0;0.4;1.2;2.0;3.0;0.4;7.1;2.2;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;17.0;888.0;888.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;3;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;4;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;5;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;6;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;888.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;7;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Jijoca de Jericoacoara;JERICOACOARA;-2.7931111111111;-40.519472222222;2003;8;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
