Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2000;12;21.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;5.0;6.6;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;1;54.4;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.2;0.0;0.0;0.0;0.0;11.4;18.2;0.0;0.0;0.0;0.0;0.0;0.0;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;2;78.8;0.0;3.2;0.0;4.2;4.6;0.0;0.0;0.0;7.0;7.6;0.0;0.0;0.0;3.8;0.0;6.2;0.0;0.0;4.4;5.8;5.6;0.0;0.0;0.0;1.4;11.2;8.4;5.4;888.0;888.0;888.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;3;95.2;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.4;0.0;0.0;2.2;4.0;12.2;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.8;3.2;9.4;0.0;0.0;2.2;37.2;3.4
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;4;244.2;3.4;11.0;11.4;8.4;36.0;0.0;0.0;0.0;0.0;23.6;65.4;0.0;0.0;0.0;0.0;0.0;0.0;14.0;24.6;0.0;0.0;0.0;0.0;0.0;22.4;0.0;0.0;6.2;17.8;0.0;888.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;5;36.4;20.0;0.6;0.0;0.0;0.0;0.0;11.6;0.0;0.0;0.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Guaraciaba do Norte;LIMOEIRO;-4.1761666666667;-40.823055555556;2001;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
