Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Granja;TIMONHA;-3.2581111111111;-41.1315;2000;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2000;12;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;3.3;0.0;0.0;0.0;0.0;0.9;0.0;0.0;1.6;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;1;67.2;0.0;11.2;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;2;166.6;11.0;4.0;32.0;0.0;0.0;0.0;0.0;0.0;40.0;21.4;8.2;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;8.0;888.0;888.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;3;161.1;0.0;24.3;0.0;18.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;32.0;25.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;7.0;0.0;0.0;4.2;0.0;5.0;0.0;3.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;4;243.9;0.0;7.0;38.0;33.0;0.0;0.0;0.0;7.0;28.3;0.0;70.0;0.0;33.3;21.3;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2001;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2002;1;279.0;6.0;0.0;0.0;0.0;10.0;0.0;23.0;0.0;24.0;0.0;14.0;3.0;0.0;9.0;0.0;22.0;0.0;31.0;0.0;0.0;15.0;0.0;25.0;31.0;3.0;26.0;0.0;0.0;18.0;9.0;10.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2002;2;40.5;0.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.2;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2002;3;364.2;0.0;0.0;0.0;16.0;0.0;0.0;16.0;10.2;79.0;11.0;0.0;0.0;0.0;0.0;23.0;12.0;4.0;0.0;16.0;0.0;32.0;40.0;0.0;21.0;0.0;61.0;0.0;0.0;0.0;23.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2002;4;338.2;0.0;0.0;0.0;0.0;18.0;27.0;93.0;20.0;30.2;35.0;14.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;13.0;0.0;0.0;0.0;888.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2002;5;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0
Granja;TIMONHA;-3.2581111111111;-41.1315;2002;6;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
