Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;1;217.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;16.0;0.0;7.0;11.0;10.0;30.5;15.5;2.8;0.0;0.0;0.0;22.5;69.0;0.0;21.7;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;2;173.1;0.7;0.0;0.0;22.0;23.0;15.4;1.8;0.0;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5;30.0;12.8;12.0;3.2;1.8;16.2;19.4;0.0;2.5;0.0;0.0;888.0;888.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;3;349.0;0.0;22.8;0.5;0.0;0.0;0.0;0.0;0.0;4.0;37.0;0.0;48.2;6.2;9.0;5.0;15.5;38.3;0.0;3.9;1.8;28.6;7.0;48.6;17.3;8.6;10.5;0.0;0.0;36.2;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;4;300.2;0.0;1.8;4.4;11.0;39.0;6.8;0.8;0.0;0.7;6.0;0.0;60.8;2.0;14.0;0.0;13.0;0.0;1.2;4.6;54.5;8.6;1.2;19.0;4.5;5.5;0.8;15.8;15.2;0.0;9.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;5;231.9;0.0;0.4;1.0;0.6;22.0;2.8;17.2;4.5;0.2;60.0;18.8;10.4;22.2;0.7;0.0;11.5;15.0;0.0;4.0;0.0;0.0;21.0;0.2;2.4;0.2;0.0;3.0;2.6;7.5;1.5;2.2
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;6;40.4;0.0;0.0;0.0;11.0;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;7.5;0.0;0.0;0.0;2.2;17.4;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;7;28.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5.0;2.0;1.5;0.0;0.0;0.0;0.7;0.0;4.8;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;9;15.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1974;12;26.8;0.0;7.5;0.0;14.2;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;1;106.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;17.8;13.1;24.0;0.0;30.5;0.0;2.5;0.9;0.0;0.5;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;2;99.1;0.0;0.0;14.0;0.0;3.5;0.0;1.0;0.0;0.9;0.0;3.4;5.0;2.0;0.6;10.0;0.0;0.0;0.0;7.0;1.2;1.3;3.0;25.0;0.0;11.0;0.0;0.0;10.2;888.0;888.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;3;264.1;1.0;0.0;1.0;0.0;4.4;0.4;0.9;26.4;0.0;101.5;4.0;3.5;0.0;17.0;0.0;0.0;0.2;0.0;14.2;18.0;0.0;0.8;30.0;8.0;8.0;0.0;24.8;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;4;150.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.8;0.0;6.0;10.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;21.5;0.0;6.0;29.0;12.8;0.7;1.0;45.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;5;139.9;30.5;7.0;0.0;1.5;3.0;0.0;0.0;0.0;0.0;0.3;0.0;5.0;37.0;0.0;0.0;2.3;10.2;0.8;5.2;5.8;6.2;0.0;0.0;0.0;0.0;7.2;10.0;1.4;1.0;0.0;5.5
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;6;140.1;5.0;4.0;22.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.2;14.5;0.0;0.0;0.0;8.2;3.5;5.0;0.0;0.0;30.0;9.4;1.2;1.7;0.0;0.0;12.0;0.2;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;7;123.2;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;31.0;0.0;25.5;0.0;0.0;0.0;42.4;11.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;8;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;3.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;9;8.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;10;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;11;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1975;12;20.6;20.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;1;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;2.7
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;2;164.9;0.0;37.2;0.4;0.6;0.0;34.0;4.5;0.0;0.0;0.0;22.0;6.0;29.2;2.0;0.0;0.0;10.0;0.0;0.0;0.0;4.0;1.5;0.0;3.0;0.5;1.0;0.0;0.0;9.0;888.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;3;251.0;0.0;0.0;0.0;10.0;2.0;37.0;32.0;15.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;18.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;35.0;8.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;4;242.6;35.2;0.0;0.0;0.0;0.0;24.3;3.0;0.0;0.0;0.0;4.2;49.0;8.0;7.0;31.6;0.0;1.6;15.2;40.0;3.3;0.0;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;5;45.5;0.0;31.2;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;6;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1976;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;1;130.2;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;44.5;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;2.0;0.0;8.0;20.0;2.0;0.0;3.2;0.0;7.5
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;2;94.0;33.0;0.0;0.0;18.0;0.0;0.0;8.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;3;136.4;0.0;11.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2;18.0;0.0;0.0;4.2;0.0;0.0;10.0;0.0;9.2;0.0;0.0;0.0;3.3;0.0;0.0;0.0;30.0;31.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;4;176.8;8.0;0.0;0.0;3.8;0.0;0.0;0.0;57.0;0.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;20.0;22.0;16.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;5;98.2;10.0;0.0;10.0;0.0;15.0;0.0;14.0;2.2;0.0;0.0;8.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;3.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;6;66.2;0.0;8.0;0.0;17.0;0.0;17.0;0.0;0.0;10.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;7;59.2;0.0;0.0;0.0;0.0;0.0;0.0;7.0;25.0;13.2;0.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1977;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1978;1;21.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1978;2;183.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.0;15.1;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;888.0;888.0;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1978;3;72.8;21.4;4.0;0.0;0.0;0.0;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;16.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1978;4;206.3;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;33.0;20.2;25.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;15.3;5.0;0.0;0.0;0.0;8.3;0.0;25.4;888.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1978;5;218.9;3.0;0.0;16.0;27.1;0.0;0.0;0.0;0.0;2.0;0.0;113.0;0.0;32.1;3.4;6.0;4.3;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Milhã;MILHA;-5.6811666666667;-39.196888888889;1978;6;39.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;25.0;0.0;0.0;0.0;888.0
