F_0,M_0,O_0,dia
30.46496264737407,25.605278329393222,35.621766666666666,2015-02-06
43.43233037323038,37.64667829554996,35.63492777777777,2015-02-07
58.33569861673415,55.8500358496732,79.00705,2015-02-08
32.127729183673466,30.39841094727435,19.287388888888888,2015-02-09
35.83096,27.25647760416667,0.0,2015-02-10
44.519211744022506,30.774975523560208,0.0,2015-02-11
30.08288733974359,26.18044610328639,0.0,2015-02-12
43.17786502590673,27.912675088967973,0.0,2015-02-13
51.649323061224486,59.44866681818182,61.96338333333333,2015-02-14
53.21844964646464,49.61233653238547,89.18616666666667,2015-02-15
49.76437519157088,43.00484918173988,87.00588333333333,2015-02-16
49.65403562753036,44.697174879227056,0.0,2015-02-17
41.94268068965518,36.39843544905009,23.082333333333334,2015-02-18
33.66162700854701,27.843770568400775,0.0,2015-02-19
31.47171454248366,29.71233351351351,0.0,2015-02-20
52.976488559322036,41.46641832229581,0.0,2015-02-21
60.87776074270557,50.685431893004115,0.0,2015-02-22
38.316570250896056,29.71393129032258,0.0,2015-02-23
33.169119061876245,31.4780517495396,0.0,2015-02-24
36.54677278106509,30.851271558441553,47.15145,2015-02-25
32.23003471582181,22.245819088937093,0.0,2015-02-26
41.70544954128441,24.612621243325705,0.0,2015-02-27
42.069716796875,41.43040693641618,0.0,2015-02-28
60.68024949584815,57.73917005119454,100.91283333333334,2015-03-01
31.51152739273928,27.855610349127186,0.0,2015-03-02
34.21836437198067,33.792773074369194,0.0,2015-03-03
32.18458792517007,25.48774512195122,0.0,2015-03-04
28.23378886925795,25.061407615480647,0.0,2015-03-05
31.128712857142858,22.872083333333332,0.0,2015-03-06
37.27079613095238,31.165713690476192,0.0,2015-03-07
58.811780595482546,55.800018360433604,0.0,2015-03-08
31.449058974358977,19.961587663230244,0.0,2015-03-09
36.61048518518519,25.807382245024876,0.0,2015-03-10
37.17046984346225,23.721365958605666,0.0,2015-03-11
33.84869510135135,23.83033680336488,0.0,2015-03-12
34.96175486542443,27.364866713814244,0.0,2015-03-13
37.93158491512346,34.03136672176309,37.21749166666667,2015-03-14
54.88425176282052,47.06269999999999,15.828866666666666,2015-03-15
26.482678296988574,23.865062807276303,0.0,2015-03-16
30.68998449074074,23.1831168699187,0.0,2015-03-17
31.416518444995862,24.152030579096042,0.0,2015-03-18
48.240233577633006,38.14124170022371,28.35652380952381,2015-03-19
34.469795741195746,26.351228432700992,52.73655,2015-03-20
42.36665395136778,32.19719836309525,45.318,2015-03-21
55.27914808016878,48.11755446680791,42.768521428571425,2015-03-22
33.368392786738355,26.807769946699466,0.0,2015-03-23
32.70643665884194,27.607985570724306,0.0,2015-03-24
50.67040325564188,43.77673237965486,58.40542222222223,2015-03-25
27.973527682403432,26.360213255977495,42.9474,2015-03-26
29.745391788448153,25.133333762376235,44.6565125,2015-03-27
41.34157837423313,33.89182140819965,34.108016666666664,2015-03-28
52.85517608386638,49.0225138018018,26.85033333333333,2015-03-29
35.97094933333333,25.114737188339088,0.0,2015-03-30
31.57845325925926,28.741442788461544,55.38872083333333,2015-03-31
29.691596172581768,22.8381364800759,25.629405555555554,2015-04-01
34.11942353308365,29.936053284258207,41.55569583333333,2015-04-02
47.7439721723966,41.03585313131313,38.76028055555556,2015-04-03
44.287467134685386,37.51261756808592,36.20800833333334,2015-04-04
54.00527042949449,47.576031726694914,27.309479166666666,2015-04-05
31.272600094517962,24.341138603055818,0.0,2015-04-06
32.25523535694211,26.787238334742177,90.28116666666666,2015-04-07
28.37909090121317,25.336398191430163,24.0379,2015-04-08
28.93386946902655,25.365648423876593,12.466216666666666,2015-04-09
33.13120120087336,26.353178066971083,0.0,2015-04-10
43.109658799019606,33.67251110041707,25.27362777777778,2015-04-11
57.33988351688693,51.41897619273302,29.468474999999998,2015-04-12
32.65591615323854,30.10425281602003,75.47183333333334,2015-04-13
30.801227805695145,28.04769117410535,68.09538333333333,2015-04-14
33.58857560073937,25.598215464895635,39.10243333333333,2015-04-15
29.05707943317733,27.23912313432836,24.201616666666666,2015-04-16
31.334103468697126,24.9554576663972,21.2685,2015-04-17
37.782653741496596,32.06301991322561,23.134475000000002,2015-04-18
58.476615151515155,49.80957993026499,94.98704166666666,2015-04-19
35.070657553366175,27.975592150170648,39.27238333333333,2015-04-20
47.643787166195416,42.716576896086366,65.81783958333332,2015-04-21
26.171355340848095,23.289260401995303,16.14595,2015-04-22
29.635778580858084,28.095990709570955,24.000129166666667,2015-04-23
31.34513500837521,27.66441472545757,0.0,2015-04-24
47.062177754532776,39.1332715034965,46.929249999999996,2015-04-25
53.62008184786157,51.423034038883664,54.82043958333334,2015-04-26
28.95847329842932,26.463596794313897,29.962333333333333,2015-04-27
28.690634039087946,24.199375669515668,46.032466666666664,2015-04-28
27.707160062893085,26.00008361013986,62.59271666666667,2015-04-29
31.16964196372733,27.472319284467716,55.29805555555556,2015-04-30
49.328272809773125,47.646314452423695,42.035808333333335,2015-05-01
38.01376671724836,34.13363923679061,66.82761041666666,2015-05-02
54.77062443967573,49.639127696969695,44.631525,2015-05-03
29.51574650447428,24.682051988636363,45.450500000000005,2015-05-04
30.979847710776102,23.590643221553453,0.0,2015-05-05
29.61360162074554,25.49059199172577,49.882666666666665,2015-05-06
33.18479844756883,25.461391045454544,0.0,2015-05-07
29.759185299625468,25.91948842788597,0.0,2015-05-08
37.150640390390386,31.866737590975255,0.0,2015-05-09
50.99110650474595,41.71508186392915,36.330888888888886,2015-05-10
28.400935339506173,26.184559775214435,0.0,2015-05-11
32.35925214521452,27.092144606999426,0.0,2015-05-12
33.888126438492066,30.30979451515151,7.563716666666667,2015-05-13
34.86335100651273,26.808398262548263,0.0,2015-05-14
34.698640684713375,25.348344236229416,0.0,2015-05-15
39.025065368639666,30.641077554027504,43.94023333333333,2015-05-16
53.678873229613735,47.12106171899778,41.18293611111111,2015-05-17
31.142772797527048,23.557605384615385,0.0,2015-05-18
29.087881657223797,23.08138546904569,17.1352,2015-05-19
29.069637733142034,24.29066190266784,36.321891666666666,2015-05-20
31.213006971153845,27.520701905990254,26.751633333333334,2015-05-21
31.885199720357946,27.552681628264207,35.04905,2015-05-22
41.98416849002849,32.918043092783506,0.0,2015-05-23
52.01149332019272,44.544611841599384,8.6645,2015-05-24
31.22674058219178,26.278992102759275,0.0,2015-05-25
26.16465474112856,22.193603035935563,28.260277777777777,2015-05-26
27.680843690095845,23.13154927849928,72.16505000000001,2015-05-27
27.19894268219833,23.17780108108108,41.71149583333333,2015-05-28
33.15287551085568,24.97877287641828,35.28695,2015-05-29
36.80947289473684,32.649075350593314,29.142179166666665,2015-05-30
52.140658440937344,45.783261449115045,80.30592333333334,2015-05-31
27.389214757575754,22.937771696069326,32.607373333333335,2015-06-01
27.74412865546218,23.462297709190672,56.63847777777778,2015-06-02
31.168704600853136,24.765236549192366,15.488666666666667,2015-06-03
48.61240018372703,39.850150981481484,46.11587916666667,2015-06-04
33.942906334688345,23.649124984365223,13.177333333333333,2015-06-05
39.95393354661792,29.165954916476842,69.73258333333334,2015-06-06
56.050568319559225,47.76324898203593,73.74107222222223,2015-06-07
28.081397458172457,23.588700195503424,0.0,2015-06-08
28.39590557441992,23.55205334155026,0.0,2015-06-09
33.63135567307692,26.470355375375377,0.0,2015-06-10
28.339534869739477,25.19762524302289,0.0,2015-06-11
27.25984453900709,23.412496432800474,0.0,2015-06-12
34.514701518087854,28.582992226292227,0.0,2015-06-13
51.475005172413795,44.21695756768753,75.52111666666667,2015-06-14
35.491671316526606,25.066499158091673,39.97421666666666,2015-06-15
32.8286811728395,25.637360518867922,46.56755,2015-06-16
30.040524310344832,23.540764442493415,0.0,2015-06-17
34.59803318940702,24.127345854847967,24.71852222222222,2015-06-18
31.158120109395114,25.39249558080808,0.0,2015-06-19
33.980621411625144,28.28900634735202,18.00595,2015-06-20
54.25960935590033,45.70571813246472,47.61416666666667,2015-06-21
31.589028692810462,25.503945774867475,0.0,2015-06-22
31.99828371028541,23.701874751048216,0.0,2015-06-23
30.33941547222222,23.8075512987013,0.0,2015-06-24
29.748806124721607,24.006239702319142,0.0,2015-06-25
30.203767275185935,23.916448368200836,0.0,2015-06-26
37.602420975783474,30.01683024475524,22.943766666666665,2015-06-27
57.41352960694231,45.56528425598744,32.54487916666666,2015-06-28
31.19725522988506,26.221425804093567,0.0,2015-06-29
32.33337497055359,26.514141074681238,45.08883333333333,2015-06-30
39.45859893378227,31.14343422337066,0.0,2015-07-01
31.620952341849147,30.022717652250662,22.771035714285716,2015-07-02
36.04602713675213,26.2186708461802,8.474205555555555,2015-07-03
37.247869686274505,28.7818018469657,46.79845,2015-07-04
51.3825811827957,38.422200877192985,34.43156666666667,2015-07-05
34.2605953015873,27.617708666017528,0.0,2015-07-06
30.637436677454154,26.296612317105613,48.51495,2015-07-07
37.59569569321534,28.23690886684701,0.0,2015-07-08
31.493505494168204,24.825468220463208,11.893058333333332,2015-07-09
37.065936134453786,31.27061641815772,9.434833333333334,2015-07-10
38.86298779342722,37.25473270478507,22.878,2015-07-11
56.591099881460416,46.19721157232704,82.82838333333332,2015-07-12
36.73612532051282,28.630162805662803,40.852066666666666,2015-07-13
32.41975399026764,26.841418824839877,40.69809444444444,2015-07-14
32.35906358520901,27.004485790508287,39.408883333333335,2015-07-15
31.866215978456015,24.333866587377102,45.661461111111116,2015-07-16
29.492089056457846,25.133703500397772,0.0,2015-07-17
47.10836759075908,31.366364803049553,26.902397619047623,2015-07-18
50.8762760307998,45.899297848152656,47.226083333333335,2015-07-19
34.521954292929294,29.877230620915032,18.585808333333333,2015-07-20
35.82083969907407,28.734287160025303,14.981066666666667,2015-07-21
31.637720347467614,30.700753087617198,61.10511666666667,2015-07-22
30.27422481884058,25.811216631871954,55.3569,2015-07-23
29.786095114942526,24.877150835840855,53.48311666666667,2015-07-24
36.328286785009865,33.16978075601374,38.33688333333333,2015-07-25
51.1883868466899,43.29599019734019,15.076055555555556,2015-07-26
32.931782112211216,27.01422988953866,10.87845,2015-07-27
31.09655134952766,27.56008071002199,0.0,2015-07-28
32.49376160337553,25.005509164420484,25.64309,2015-07-29
29.469335797905114,24.401380315194768,0.0,2015-07-30
33.7326692687747,25.732188320463315,0.0,2015-07-31
37.14400377296588,32.53027635402906,54.39551666666667,2015-08-01
55.83686171827565,48.43499750957854,74.65694166666665,2015-08-02
30.83925978723404,23.961644794794797,26.368783333333333,2015-08-03
