-2.4154,0.13022
3.7415,-0.024078
2.6996,0.2309
-8.9512,0.15749
-3.8362,-0.11468
7.7198,0.041173
2.9837,-0.0067632
-3.7415,-0.0047071
1.5629,0.7807
-2.4154,0.13022
